"Usuario","Modelo","valoracion"
"342","1580",4
"342","1682",3
"342","1704",5
"342","2028",5
"342","2716",3
"342","2918",4
"344","1",4
"344","34",1
"344","47",5
"344","50",5
"344","110",4
"344","153",1
"344","165",3
"344","231",3
"344","253",5
"344","260",5
"344","293",4
"344","296",4
"344","316",3
"344","318",5
"344","356",5
"344","364",4
"344","367",3
"344","377",3
"344","380",3
"344","457",4
"344","480",2
"344","500",4
"344","527",4
"344","539",3
"344","541",5
"344","586",2
"344","587",3
"344","588",5
"344","589",4
"344","590",3
"344","592",2
"344","593",5
"344","595",3
"344","597",2
"344","780",3
"344","1036",3
"344","1097",3
"344","1136",4
"344","1193",5
"344","1196",5
"344","1198",5
"344","1200",4
"344","1210",5
"344","1214",3
"344","1240",4
"344","1265",4
"344","1270",4
"344","1291",5
"345","1",4.5
"345","32",5
"345","34",4
"345","47",4.5
"345","50",4.5
"345","110",4.5
"345","153",2
"345","253",2
"345","260",4
"345","293",3
"345","296",5
"345","318",5
"345","344",0.5
"345","356",3.5
"345","364",4.5
"345","377",2
"345","480",2
"345","527",4.5
"345","539",2.5
"345","587",2
"345","588",4
"345","592",3.5
"345","593",4.5
"345","608",5
"345","648",2
"345","780",1.5
"345","858",5
"345","1073",4.5
"345","1193",5
"345","1196",4.5
"345","1197",2.5
"345","1198",4.5
"345","1200",1.5
"345","1210",4
"345","1214",4
"345","1270",3.5
"345","1291",4
"345","1580",3
"345","1682",4.5
"345","1721",2
"345","2028",4
"345","2571",4.5
"345","2628",3.5
"345","2762",4.5
"345","2858",5
"345","2918",5
"345","2959",5
"345","3578",2
"345","4306",4
"345","4886",4.5
"345","4993",4
"345","5349",4.5
"345","5952",4.5
"345","7153",4.5
"345","8961",5
"346","32",3
"346","47",2.5
"346","110",2
"346","260",5
"346","316",3
"346","318",1
"346","344",3.5
"346","367",3
"346","480",1
"346","527",1
"346","541",5
"346","589",5
"346","590",1
"346","593",2
"346","608",1
"346","648",4
"346","780",3
"346","1036",3.5
"346","1073",4
"346","1097",2
"346","1136",5
"346","1196",5
"346","1197",5
"346","1198",5
"346","1200",4
"346","1210",5
"346","1214",3.5
"346","1240",5
"346","1270",4
"346","1580",3.5
"346","1721",1
"346","2571",5
"346","2628",1
"346","2716",4.5
"346","2762",1
"346","2918",1.5
"346","4306",4
"346","4963",4
"346","4993",4
"346","5349",5
"346","5952",1
"346","6539",4
"346","7153",1
"346","8961",4
"350","1",4
"350","50",4
"350","260",4
"350","318",5
"350","356",4
"350","590",5
"350","858",3
"350","1073",2
"350","1089",5
"350","1196",5
"350","1197",5
"350","1198",5
"350","1200",4
"350","1210",5
"350","1240",4
"350","1270",4
"350","1291",5
"350","1580",4
"350","2571",4
"350","2628",3
"350","2716",4
"350","2858",5
"350","2959",5
"350","4306",4
"350","4886",4
"350","4963",5
"350","4993",5
"352","32",3.5
"352","47",4
"352","260",5
"352","296",4
"352","316",3
"352","318",5
"352","480",4.5
"352","593",4
"352","1097",2.5
"352","1193",3.5
"352","1196",5
"352","1197",4.5
"352","1198",4.5
"352","2716",4
"352","2918",3.5
"352","2959",4.5
"352","4306",4
"352","4886",3.5
"353","1",3.5
"353","10",3
"353","32",2.5
"353","34",0.5
"353","47",3.5
"353","110",3.5
"353","150",2
"353","153",1.5
"353","165",3.5
"353","231",2.5
"353","253",3
"353","260",3
"353","293",3.5
"353","296",3.5
"353","316",3
"353","318",4
"353","344",3
"353","356",3.5
"353","364",2
"353","367",2.5
"353","377",1.5
"353","380",2
"353","457",3
"353","480",3
"353","500",1
"353","586",2.5
"353","588",3
"353","589",3.5
"353","590",3
"353","592",2.5
"353","593",3.5
"353","597",1.5
"353","648",1.5
"353","736",1.5
"353","780",1.5
"353","858",3.5
"353","1036",4
"353","1073",2
"353","1089",3
"353","1097",3
"353","1136",3.5
"353","1196",3
"353","1197",3.5
"353","1198",3.5
"353","1200",3.5
"353","1210",3.5
"353","1214",3
"353","1240",3
"353","1265",3
"353","1270",3
"353","1291",3
"353","1580",1
"353","1682",3
"353","1704",3.5
"353","1721",1.5
"353","2028",3
"353","2571",3.5
"353","2628",2
"353","2716",3
"353","2762",3.5
"353","2858",4
"353","2918",2
"353","2959",4
"353","3578",2.5
"353","4306",3.5
"353","4886",3
"353","4963",3.5
"353","4993",2
"353","5349",3.5
"353","5952",3
"353","6539",3.5
"353","7153",3
"353","8961",3
"354","1",5
"354","153",3
"354","165",2
"354","253",3
"354","316",3
"354","318",5
"354","344",2
"354","356",1
"354","364",3
"354","377",4
"354","380",4
"354","457",4
"354","480",3
"354","527",5
"354","587",1
"354","588",2
"354","589",5
"354","590",3
"354","592",4
"354","593",5
"354","595",4
"354","597",3
"354","1073",5
"355","1",3
"355","10",3.5
"355","32",4
"355","47",5
"355","50",3.5
"355","110",4
"355","150",3
"355","153",3
"355","165",3
"355","231",3.5
"355","253",4.5
"355","260",5
"355","293",4.5
"355","296",4.5
"355","316",4
"355","318",5
"355","344",3
"355","356",5
"355","364",4
"355","367",3
"355","377",4
"355","380",3.5
"355","457",3
"355","480",3.5
"355","500",2
"355","527",4
"355","541",4.5
"355","588",3
"355","589",4
"355","590",4
"355","592",3.5
"355","593",4.5
"355","597",2.5
"355","648",3.5
"355","736",2.5
"355","780",3
"355","858",5
"355","1036",4
"355","1073",3.5
"355","1089",4.5
"355","1097",4
"355","1136",5
"355","1193",4.5
"355","1196",5
"355","1198",5
"355","1200",5
"355","1210",4.5
"355","1214",5
"355","1240",4
"355","1265",4
"355","1270",4
"355","1291",5
"355","1580",4
"355","1721",2
"355","2028",4.5
"355","2571",5
"355","2628",4
"355","2716",4
"355","2762",4.5
"355","2858",5
"355","2959",5
"355","3578",4
"355","4306",4
"355","4886",4
"355","4963",3.5
"355","4993",4.5
"355","5349",3.5
"355","5952",5
"355","6539",4
"355","7153",5
"355","8961",4.5
"358","1",5
"358","32",3
"358","34",5
"358","47",3
"358","50",5
"358","110",1
"358","153",2
"358","231",1
"358","260",5
"358","296",5
"358","318",5
"358","344",1
"358","356",5
"358","364",4
"358","367",3
"358","377",3
"358","380",2
"358","457",2
"358","500",4
"358","527",5
"358","539",3
"358","586",3
"358","587",4
"358","588",5
"358","589",5
"358","592",4
"358","593",5
"358","595",5
"358","597",4
"358","608",5
"358","858",5
"358","1073",4
"358","1089",3
"358","1136",4
"358","1193",5
"358","1196",5
"358","1197",5
"358","1198",5
"358","1210",5
"358","1265",5
"358","1270",4
"358","1291",3
"358","1580",3
"358","1721",2
"358","2028",4
"358","2571",5
"358","2628",3
"358","2716",3
"358","2762",5
"358","2858",4
"358","2918",4
"362","50",5
"362","293",5
"362","296",4.5
"362","318",5
"362","356",4
"362","541",4.5
"362","592",4
"362","593",5
"362","858",4
"362","1136",3.5
"362","1193",4
"362","1197",4.5
"362","1198",4
"362","1265",3.5
"362","1270",5
"362","1291",4.5
"362","2028",2.5
"362","2571",4.5
"362","2716",4
"362","2762",4
"362","2858",5
"362","2959",2.5
"362","4306",4
"362","4963",4
"362","4993",3
"362","6539",4.5
"362","8961",4.5
"363","1",5
"363","32",4
"363","34",5
"363","47",5
"363","50",4
"363","110",1
"363","260",5
"363","316",2
"363","364",4
"363","480",4
"363","527",5
"363","541",5
"363","588",4
"363","589",5
"363","595",5
"363","608",5
"363","780",2
"363","1097",4
"363","1196",5
"363","1200",5
"363","1210",5
"363","1214",5
"363","1240",5
"363","1270",3
"363","1682",5
"363","2028",1
"363","2571",3
"363","2628",3
"363","2762",4
"363","2858",4
"363","2959",3
"367","260",5
"367","380",4.5
"367","457",4.5
"367","539",3
"367","541",5
"367","589",4.5
"367","608",4.5
"367","1036",4.5
"367","1089",4
"367","1196",5
"367","1197",2
"367","1198",5
"367","1200",5
"367","1214",4.5
"367","1240",3.5
"367","1270",4
"367","1291",2
"367","1580",3
"367","2028",4
"367","2571",5
"367","2716",2.5
"367","2858",3.5
"367","2918",2.5
"367","3578",4.5
"367","4963",3
"367","6539",4
"369","10",3
"369","32",4
"369","47",4
"369","50",3
"369","110",5
"369","150",4
"369","153",3
"369","165",3
"369","253",4
"369","296",4
"369","316",3
"369","318",5
"369","344",3
"369","356",5
"369","364",4
"369","367",3
"369","377",4
"369","380",2
"369","457",4
"369","480",4
"369","500",4
"369","527",5
"369","539",4
"369","587",5
"369","588",4
"369","589",4
"369","590",5
"369","592",4
"369","595",4
"369","597",4
"370","32",4.5
"370","110",4
"370","260",4.5
"370","318",5
"370","367",3.5
"370","527",4
"370","541",3.5
"370","589",4
"370","780",3
"370","1196",4
"370","1197",4.5
"370","1210",4
"370","1265",4.5
"370","1580",3.5
"370","2571",4.5
"370","2628",2.5
"370","2762",5
"370","2959",4.5
"370","3578",4.5
"370","4993",5
"370","5349",4.5
"370","5952",5
"370","7153",5
"371","47",4.5
"371","110",4.5
"371","293",4
"371","296",4.5
"371","318",5
"371","356",5
"371","587",4
"371","589",4
"371","593",4.5
"371","1089",4.5
"371","1193",4.5
"371","1270",3
"371","1721",5
"371","2028",4
"371","2571",5
"371","2762",3.5
"371","2858",4
"371","2959",4
"371","4306",4
"371","4963",4
"371","4993",1.5
"371","5952",2
"371","7153",2
"373","34",4
"373","50",4
"373","260",4
"373","296",5
"373","318",5
"373","356",3
"373","457",4
"373","527",4
"373","589",4
"373","608",5
"373","858",5
"373","1073",4
"373","1097",3
"373","1136",4
"373","1193",5
"373","1196",4
"373","1197",5
"373","1214",3
"373","1270",2
"373","1682",3
"373","1704",4
"373","1721",3
"373","1923",4
"373","2028",3
"373","2628",1
"373","2716",2
"373","2858",5
"373","2918",3
"375","10",4
"375","110",3
"375","150",5
"375","165",3
"375","231",1
"375","253",5
"375","296",4
"375","316",3
"375","344",2
"375","356",4
"375","377",5
"375","380",4
"375","457",4
"375","480",4
"375","588",1
"375","589",3
"375","590",3
"375","592",4
"375","593",5
"375","595",1
"378","50",3
"378","293",4
"378","296",4.5
"378","318",4
"378","527",4
"378","1073",3
"378","1089",4
"378","1193",4.5
"378","1265",3
"378","2858",3.5
"378","2918",3.5
"378","2959",4.5
"378","4306",0.5
"378","4886",0.5
"378","4963",0.5
"378","5349",0.5
"378","6539",0.5
"378","8961",0.5
"379","1",3.5
"379","32",4
"379","47",4.5
"379","110",4
"379","296",4.5
"379","318",5
"379","356",4.5
"379","457",3.5
"379","527",4.5
"379","589",4
"379","593",4
"379","1136",4
"379","1240",4
"379","1682",3.5
"379","1704",3.5
"379","2028",4.5
"379","2571",4
"379","2762",3.5
"379","2858",4.5
"379","2959",4
"379","3578",4
"379","4306",3.5
"379","4963",3.5
"379","4993",4
"379","5952",4
"379","6539",2.5
"379","7153",4
"380","1",4
"380","32",5
"380","34",4
"380","47",5
"380","50",5
"380","110",5
"380","150",4
"380","253",4
"380","260",4
"380","293",4
"380","296",5
"380","316",4
"380","318",4
"380","344",4
"380","356",5
"380","367",3
"380","380",3
"380","480",4
"380","539",1.5
"380","541",4
"380","587",2
"380","588",4
"380","589",4
"380","590",4
"380","592",4.5
"380","593",5
"380","597",3
"380","608",4
"380","780",4
"380","858",4.5
"380","1036",4
"380","1073",4
"380","1089",4
"380","1136",4
"380","1193",3
"380","1196",4
"380","1197",5
"380","1200",4
"380","1210",4
"380","1214",4
"380","1240",5
"380","1265",4
"380","1270",3
"380","1580",3
"380","1682",4
"380","1704",4
"380","1721",3
"380","1923",5
"380","2028",5
"380","2571",5
"380","2628",3
"380","2762",5
"380","2858",5
"380","2918",5
"380","2959",5
"380","3578",5
"380","4306",5
"380","4886",4
"380","4963",4
"380","4993",4.5
"380","5349",4
"380","5952",4
"380","6539",3.5
"380","7153",3.5
"380","8961",5
"381","47",1
"381","356",3
"381","380",2
"381","480",3
"381","539",4
"381","588",5
"381","593",2
"381","595",5
"381","597",3
"381","608",1
"381","780",2
"381","858",5
"381","1036",3
"381","1200",2
"381","1270",4
"381","1580",4
"381","1721",5
"381","2762",5
"381","3578",3
"381","4306",5
"382","1",3.5
"382","34",4
"382","150",3
"382","231",1
"382","260",3.5
"382","318",3
"382","356",3
"382","364",3
"382","500",3
"382","539",3
"382","586",3
"382","588",3
"382","595",4
"382","1073",3
"382","1197",4
"382","1580",3
"382","1682",2
"382","1704",3
"382","1721",2
"382","2571",3
"382","2628",3
"382","2918",2
"382","4306",4
"382","4886",5
"382","4963",3
"382","4993",4
"382","5349",3
"382","5952",4
"382","6539",2.5
"382","7153",4
"382","8961",5
"383","1",5
"383","32",5
"383","34",5
"383","47",5
"383","110",3
"383","150",4
"383","260",5
"383","296",5
"383","356",4
"383","380",2
"383","457",5
"383","608",5
"383","648",4
"383","736",3
"383","780",4
"383","1073",3
"383","1198",4
"384","10",3.5
"384","34",3
"384","47",4
"384","110",4.5
"384","153",3
"384","165",3.5
"384","231",4
"384","260",4.5
"384","296",4.5
"384","344",3.5
"384","356",3
"384","364",3
"384","367",3.5
"384","377",4
"384","380",4.5
"384","457",3
"384","480",3.5
"384","500",3
"384","527",3
"384","541",4
"384","589",5
"384","592",4
"384","648",4
"384","780",3
"384","1196",5
"384","1198",4
"384","1210",4.5
"384","1214",3.5
"384","1240",4
"384","1270",4
"384","1291",4.5
"384","1580",4
"384","1682",3
"384","1721",4
"384","1923",4.5
"384","2028",3
"384","2571",4
"384","2628",4
"384","2716",3.5
"384","2762",3
"384","2858",4
"384","2959",4
"384","3578",4
"384","4306",3
"384","4963",4
"384","4993",4
"384","5349",5
"384","5952",4.5
"384","6539",4.5
"384","7153",4.5
"385","10",3
"385","47",5
"385","50",5
"385","110",3
"385","150",4
"385","165",4
"385","231",4
"385","253",3
"385","293",4
"385","296",5
"385","316",3
"385","318",5
"385","344",2
"385","356",5
"385","367",1
"385","377",4
"385","380",3
"385","457",4
"385","480",4
"385","500",4
"385","527",4
"385","539",3
"385","586",3
"385","587",3
"385","589",4
"385","590",3
"385","593",5
"385","597",3
"385","608",5
"388","10",2
"388","32",4
"388","47",5
"388","50",5
"388","110",5
"388","150",4.5
"388","165",3
"388","231",5
"388","253",3
"388","260",4.5
"388","293",2
"388","296",5
"388","318",5
"388","344",2
"388","356",4
"388","364",3
"388","377",4
"388","457",5
"388","480",4
"388","527",5
"388","541",5
"388","586",3
"388","587",4
"388","589",4
"388","590",5
"388","592",3
"388","593",4
"388","597",3
"388","608",5
"388","648",4
"388","780",1
"388","858",5
"388","1036",5
"388","1073",5
"388","1089",4
"388","1097",4
"388","1193",5
"388","1196",4
"388","1197",5
"388","1198",5
"388","1200",5
"388","1210",5
"388","1214",5
"388","1240",4
"388","1265",4
"388","1270",4
"388","1291",5
"388","1580",3
"388","1682",3.5
"388","1704",4
"388","1721",4
"388","1923",5
"388","2028",5
"388","2571",5
"388","2628",2
"388","2716",5
"388","2762",4
"388","2858",4
"388","2918",5
"388","2959",3
"388","3578",4
"388","4963",4
"388","4993",5
"388","5349",4
"388","5952",4.5
"388","6539",4
"388","7153",4
"390","1",4
"390","10",3
"390","32",1
"390","110",3
"390","153",3
"390","165",4
"390","260",5
"390","296",5
"390","316",4
"390","377",5
"390","380",5
"390","457",3
"390","480",5
"390","539",5
"390","541",3
"390","589",3
"390","592",3
"390","608",4
"390","648",2
"390","736",4
"390","780",5
"390","858",5
"390","1036",5
"390","1196",5
"390","1197",4
"390","1198",5
"390","1200",3
"390","1210",5
"390","1214",3
"390","1240",3
"390","1270",5
"390","1291",3
"394","32",4
"394","47",4
"394","50",4.5
"394","110",2.5
"394","165",4
"394","260",3
"394","296",4.5
"394","316",3
"394","318",3
"394","344",1.5
"394","364",3
"394","367",0.5
"394","377",3
"394","380",3
"394","500",3.5
"394","527",0.5
"394","589",3
"394","590",2
"394","592",3.5
"394","597",3.5
"394","608",5
"394","648",4.5
"394","780",3
"394","858",3
"394","1089",3
"394","1136",4.5
"394","1196",4
"394","1197",5
"394","1198",4
"394","1210",3.5
"394","1240",3
"394","1265",4
"394","1270",4
"394","1291",4.5
"394","1580",4
"394","1721",2
"394","2028",1
"394","2571",5
"394","2628",4
"394","2716",3.5
"394","2762",4.5
"394","4306",5
"394","4886",3
"394","4963",5
"394","4993",2
"394","8961",3
"396","1",5
"396","10",3
"396","32",3
"396","47",3
"396","50",4
"396","110",3
"396","150",5
"396","153",3
"396","253",4
"396","316",4
"396","344",2
"396","356",3
"396","364",4
"396","367",4
"396","380",3
"396","457",3
"396","480",5
"396","500",3
"396","539",3
"396","586",3
"396","587",3
"396","588",2
"396","589",4
"396","590",5
"396","592",4
"396","593",5
"396","595",4
"396","597",3
"396","648",5
"396","780",4
"396","1036",3
"400","10",3
"400","32",4
"400","34",4
"400","47",4
"400","50",5
"400","110",5
"400","150",4
"400","153",3
"400","165",4
"400","231",3
"400","253",3
"400","296",5
"400","316",3
"400","318",5
"400","344",3
"400","356",4
"400","364",4
"400","367",4
"400","377",4
"400","380",4
"400","457",4
"400","480",5
"400","500",3
"400","527",4
"400","539",3
"400","586",4
"400","587",3
"400","588",4
"400","589",3
"400","590",4
"400","592",4
"400","593",5
"400","595",4
"400","597",3
"400","608",4
"402","1",2
"402","150",4.5
"402","260",4
"402","356",5
"402","364",4
"402","539",4.5
"402","587",4
"402","588",4
"402","595",4
"402","780",4
"402","858",2.5
"402","1196",4.5
"402","1198",4
"402","1210",4.5
"402","1240",2.5
"402","1265",4.5
"402","1270",5
"402","1580",3.5
"402","1682",4
"402","1721",3
"402","2571",4.5
"402","2716",3.5
"402","2762",3
"402","2918",3.5
"402","4306",2.5
"402","4963",4
"402","4993",4
"402","5349",3
"402","5952",4
"402","6539",3
"402","7153",4
"402","8961",3.5
"405","10",3.5
"405","110",2
"405","260",5
"405","356",5
"405","377",2
"405","380",2.5
"405","457",5
"405","586",4
"405","590",4.5
"405","648",2
"405","780",4
"405","858",5
"405","1036",4
"405","1097",4.5
"405","1196",4
"405","1197",4
"405","1198",4.5
"405","1210",4.5
"405","1214",3.5
"405","1240",4
"405","1265",5
"405","1270",5
"405","1291",4.5
"405","1580",4.5
"405","2628",2.5
"405","2716",3.5
"405","2858",0.5
"405","2918",1.5
"405","3578",4.5
"405","4963",4
"405","4993",4.5
"405","5952",4.5
"405","7153",5
"407","1",4
"407","32",4
"407","50",4
"407","150",5
"407","253",3
"407","296",5
"407","318",4
"407","377",4
"407","457",4
"407","527",4
"407","593",4
"407","608",5
"407","1097",4
"407","1704",5
"407","1923",3
"407","2028",4
"407","2571",5
"407","2628",4
"407","2762",5
"407","2858",5
"407","2959",5
"407","3578",3
"407","4306",4
"407","4963",4
"407","4993",5
"407","5349",3
"407","5952",4
"407","6539",4.5
"407","7153",4.5
"408","1",2
"408","32",4
"408","47",5
"408","50",5
"408","150",3
"408","260",5
"408","296",4
"408","356",3
"408","367",2
"408","457",3
"408","539",3
"408","541",5
"408","588",3
"408","590",2
"408","593",3
"408","595",3
"408","608",4
"408","780",4
"408","1036",1
"408","1089",5
"408","1097",5
"408","1136",4
"408","1196",5
"408","1197",5
"408","1198",2
"408","1200",3
"408","1210",5
"408","1214",3
"408","1265",2
"408","1270",3
"408","1291",2
"408","1682",5
"408","1704",5
"408","1721",4
"408","1923",4
"408","2571",5
"408","2628",5
"408","2716",3
"410","1",5
"410","32",4.5
"410","34",1.5
"410","110",5
"410","165",3
"410","231",3
"410","260",4.5
"410","296",1
"410","316",4.5
"410","318",5
"410","344",3
"410","356",5
"410","377",4.5
"410","380",4
"410","480",5
"410","500",4
"410","527",0.5
"410","608",1
"410","648",5
"410","1198",5
"410","1265",5
"410","1270",5
"410","2571",5
"410","4993",5
"410","5952",5
"410","8961",4.5
"412","1",4
"412","50",4
"412","110",3
"412","231",3
"412","260",3
"412","296",3
"412","318",2
"412","344",3
"412","364",4
"412","367",4
"412","377",3
"412","500",3
"412","588",4
"412","736",4
"412","1210",3
"412","1265",2
"412","1580",3
"412","1682",4
"412","1704",3
"412","1721",4
"412","2028",4
"412","2571",4
"412","2762",5
"412","2858",3
"412","2959",4
"412","3578",5
"412","4306",4
"415","10",4
"415","34",4
"415","50",5
"415","110",5
"415","150",3
"415","165",3
"415","296",3
"415","316",5
"415","356",3
"415","380",5
"415","457",5
"415","480",5
"415","588",3
"415","590",3
"415","592",3
"415","595",3
"415","736",5
"415","780",4
"416","10",4
"416","32",3
"416","150",3
"416","153",3
"416","165",4
"416","231",3
"416","253",3
"416","296",3
"416","344",4
"416","356",4
"416","364",3
"416","367",3
"416","377",3
"416","380",3
"416","457",4
"416","480",3
"416","500",3
"416","539",4
"416","586",3
"416","587",3
"416","589",3
"416","592",3
"416","593",4
"416","597",4
"416","648",3
"416","736",3
"416","780",3
"417","1",3.5
"417","110",5
"417","165",3
"417","260",4
"417","356",4
"417","457",4
"417","588",0.5
"417","608",4
"417","780",4
"417","1036",3.5
"417","1136",4
"417","1196",4
"417","1197",4.5
"417","1198",3.5
"417","1210",4
"417","1265",4.5
"417","1580",4
"417","1923",0.5
"417","2028",5
"417","2571",4.5
"417","2628",2.5
"417","3578",4
"417","4306",4.5
"417","4886",4
"417","4963",4.5
"417","4993",4.5
"417","5349",4.5
"417","5952",4.5
"417","6539",4
"417","7153",4.5
"417","8961",4.5
"418","1",3.5
"418","10",2.5
"418","47",3.5
"418","150",4
"418","153",2
"418","344",2.5
"418","356",4.5
"418","364",4.5
"418","367",3
"418","377",3
"418","380",4
"418","480",5
"418","500",3
"418","586",4
"418","589",3.5
"418","590",3.5
"418","592",3
"418","597",5
"418","648",3.5
"418","736",4
"418","780",4.5
"418","1240",2.5
"418","1580",4
"418","1704",3.5
"418","1721",4.5
"418","1923",2.5
"418","2571",4
"418","2762",3.5
"418","3578",4.5
"418","4306",3.5
"418","4963",4.5
"418","4993",5
"418","5349",2.5
"418","5952",4.5
"418","6539",3.5
"418","7153",5
"418","8961",4
"420","32",4
"420","480",2
"420","541",4
"420","593",2
"420","595",4
"420","1073",5
"420","1097",4
"420","1136",4
"420","1193",4
"420","1196",4
"420","1197",5
"420","1198",4
"420","1200",4
"420","1214",4
"420","1270",4
"420","1291",3
"420","1704",4
"420","1721",2
"421","1",2
"421","34",3
"421","110",5
"421","150",4
"421","165",2
"421","253",2
"421","293",1
"421","316",5
"421","318",5
"421","344",1
"421","356",4
"421","364",3
"421","377",4
"421","380",3
"421","457",4
"421","480",1
"421","588",3
"421","589",2
"421","590",5
"421","593",3
"421","595",3
"422","1",5
"422","34",4
"422","296",5
"422","318",5
"422","356",4
"422","377",4
"422","480",3
"422","539",3
"422","589",3
"422","593",5
"422","597",4
"422","608",5
"422","858",4
"422","1089",5
"422","1196",3
"422","1265",3
"422","1704",4
"422","1721",3
"422","2028",4
"422","2571",3
"423","32",4.5
"423","110",3.5
"423","153",2
"423","165",2.5
"423","293",3
"423","296",4.5
"423","318",4
"423","344",1.5
"423","356",2.5
"423","380",2.5
"423","541",4.5
"423","588",1.5
"423","592",2.5
"423","608",4
"423","858",4.5
"423","1073",4.5
"423","1089",5
"423","1097",3.5
"423","1136",4.5
"423","1193",5
"423","1196",4
"423","1197",4
"423","1198",4
"423","1240",4
"423","1270",3
"423","1682",3
"423","2571",2
"423","2716",3.5
"423","2959",4.5
"423","4886",1.5
"423","4963",2.5
"423","4993",3
"423","5349",3
"423","5952",3
"423","7153",3.5
"425","1",4.5
"425","50",4
"425","260",3.5
"425","293",3.5
"425","318",3
"425","527",5
"425","593",4.5
"425","858",4
"425","1193",5
"425","1196",4
"425","1198",2
"425","1200",3.5
"425","1210",3.5
"425","1270",1
"425","2028",4.5
"425","2762",5
"425","2959",3
"425","3578",4
"425","4306",3
"425","4886",3
"425","4993",4
"425","5952",4
"425","6539",4
"425","7153",4
"425","8961",3
"426","1",3
"426","32",2
"426","47",4
"426","150",4.5
"426","293",4.5
"426","318",3
"426","356",4.5
"426","364",2
"426","367",2.5
"426","377",3
"426","527",4.5
"426","586",3.5
"426","587",2.5
"426","589",3.5
"426","593",3.5
"426","780",4
"426","858",4.5
"426","1097",3.5
"426","1240",3
"426","1580",3
"426","1704",3.5
"426","1721",4
"426","2028",4.5
"426","2571",4.5
"426","2762",4.5
"426","2959",4
"426","4306",3
"426","4886",4
"426","4993",5
"426","5349",4
"426","5952",5
"426","6539",4.5
"426","7153",5
"426","8961",4
"428","1",5
"428","10",2.5
"428","34",3
"428","50",4.5
"428","153",1.5
"428","231",4
"428","260",5
"428","296",5
"428","344",3.5
"428","356",3.5
"428","364",5
"428","480",3
"428","500",1
"428","586",3.5
"428","588",4
"428","589",4
"428","592",4
"428","593",4.5
"428","595",3.5
"428","608",4.5
"428","858",5
"428","1036",4
"428","1073",5
"428","1089",5
"428","1097",3
"428","1136",5
"428","1193",5
"428","1196",5
"428","1197",3
"428","1198",4
"428","1210",5
"428","1240",4
"428","1265",4
"428","1270",5
"428","1291",4
"428","1580",4
"428","1721",1
"428","2628",1.5
"428","2716",5
"428","2762",3
"428","2918",5
"428","2959",5
"428","4306",2.5
"428","4886",4
"428","4993",4
"428","5349",3.5
"428","5952",4
"428","6539",4
"428","7153",4
"428","8961",4
"430","1",4
"430","10",3.5
"430","32",5
"430","34",3.5
"430","47",5
"430","50",5
"430","110",4
"430","150",4
"430","153",1
"430","231",5
"430","253",5
"430","260",3.5
"430","293",5
"430","296",4.5
"430","316",4
"430","318",5
"430","344",4
"430","356",4.5
"430","364",5
"430","367",4
"430","380",5
"430","457",5
"430","480",4
"430","500",4
"430","539",2
"430","587",4
"430","588",4.5
"430","589",4.5
"430","590",4
"430","592",3.5
"430","593",4
"430","595",3.5
"430","597",4
"430","608",4
"430","648",4.5
"430","736",2
"430","780",2.5
"430","858",4.5
"430","1036",4
"430","1073",4
"430","1089",4.5
"430","1097",4
"430","1136",5
"430","1193",4.5
"430","1196",4.5
"430","1197",4.5
"430","1198",4
"430","1210",5
"430","1214",4
"430","1240",2
"430","1265",5
"430","1270",4.5
"430","1291",4
"430","1580",5
"430","1704",4.5
"430","1721",2.5
"430","1923",4.5
"430","2028",4
"430","2571",4
"430","2628",3
"430","2716",4
"430","2762",4
"430","2858",5
"430","2918",5
"430","2959",5
"430","3578",4
"430","4306",4
"430","4886",5
"430","4963",4
"430","4993",3.5
"430","5349",4
"430","5952",4
"430","6539",4
"430","7153",3.5
"430","8961",5
"431","1",4.5
"431","47",5
"431","50",5
"431","110",5
"431","150",4
"431","260",5
"431","318",5
"431","356",4.5
"431","377",2
"431","457",4.5
"431","527",4.5
"431","587",4
"431","1036",4
"431","1097",5
"431","1193",5
"431","1196",5
"431","1197",5
"431","1198",4.5
"431","1210",4.5
"431","1240",4.5
"431","1265",5
"431","1270",4.5
"431","1291",4
"431","1682",4
"431","1704",4.5
"431","2028",4.5
"431","2571",4.5
"431","2762",5
"431","2858",4.5
"431","2918",5
"431","2959",4.5
"431","3578",4.5
"431","4306",4
"431","4886",4.5
"431","4963",4
"431","4993",4.5
"431","5349",4
"431","5952",5
"431","6539",5
"431","7153",4.5
"431","8961",5
"432","1",5
"432","32",5
"432","47",5
"432","50",5
"432","150",4.5
"432","293",5
"432","296",5
"432","318",5
"432","356",4
"432","593",5
"432","780",5
"432","858",5
"432","1089",5
"432","1136",4.5
"432","1200",4
"432","1214",5
"432","2028",5
"432","2571",5
"432","2959",5
"432","7153",5
"433","1",4.5
"433","32",4
"433","47",5
"433","50",3.5
"433","231",4.5
"433","260",4
"433","293",3.5
"433","296",5
"433","318",4
"433","356",4
"433","380",3.5
"433","527",5
"433","589",4.5
"433","592",4
"433","593",4.5
"433","608",5
"433","858",5
"433","1036",4.5
"433","1073",4
"433","1193",5
"433","1196",5
"433","1198",4.5
"433","1200",4.5
"433","1214",4.5
"433","1240",5
"433","1265",5
"433","1270",5
"433","1682",4.5
"433","1923",3
"433","2571",4
"433","2716",4
"433","2858",4
"433","3578",3
"433","4306",4
"433","4886",4
"433","4993",5
"433","5349",3.5
"433","5952",4.5
